"ano","subarea","total"
2003,"Metodologia de Projeto do Produto",NULL
2003,"Metodologia e Técnicas da Computação","96751982"
2003,"Metodologia, Instrumentação e Equipamento em Psicologia","988848"
2003,"Métodos de Concentração e Enriquecimento de Minérios","247432"
2003,"Métodos de Síntese e Otimização Aplicados ao Projeto Mecânico","4765087"
2003,"Métodos e Modelos Matemáticos, Econométricos e Estatísticos","3726392"
2003,"Métodos e Técnicas de Ensino","1999058"
2003,"Métodos e Técnicas do Planejamento Urbano e Regional","5940238"
2003,"Métodos Matemáticos da Física","25213"
2003,"Métodos Óticos de Análise","4375612"
2003,"Métodos Quantitativos em Economia","13519337"
2003,"Metrologia, Técnicas Gerais de Laboratório, Sistema de Instrumentação","749835"
2003,"Micologia","6701475"
2003,"Microbiologia","51275850"
2003,"Microbiologia Agrícola","9410189"
2003,"Microbiologia Aplicada","98822870"
2003,"Microbiologia Aplicada e Engenharia Sanitária","2070643"
2003,"Microbiologia de Alimentos","5594804"
2003,"Microbiologia e Bioquímica do Solo","8742122"
2003,"Microbiologia Industrial e de Fermentação","4918826"
2003,"Microbiologia Médica","10950441"
2003,"Micrometeorologia","3909881"
2003,"Migração","306839"
2003,"Mineralogia","5501765"
2003,"Modelagem de Fenômenos Biológicos","551469"
2003,"Modelagem de Sistemas Biológicos","3318848"
2003,"Modelos Analíticos e de Simulação","3610142"
2003,"Morfologia","21932187"
2003,"Morfologia dos Grupos Recentes","18068005"
2003,"Morfologia Vegetal","16732954"
2003,"Motores Alternativos","144904"
2003,"Movimento da Água do Mar","1518850"
2003,"Mudança Tecnológica","44371"
2003,"Multidisciplinar","49690983"
2003,"Museologia","988848"
2003,"Música","23064780"
2003,"Mutagenese","21448334"
2003,"Não-Metais e Seus Compostos","10071"
2003,"Nefrologia","21736083"
2003,"Neurocirurgia","427635"
2003,"Neurofisiologia","17147758"
2003,"Neurologia","18097816"
2003,"Neurologia, Eletrofisiologia e Comportamento","144903"
2003,"Neuropsicofarmacologia","56730143"
2003,"Núcleo do Reator","129944"
2003,"Nupcialidade e Família","5059835"
2003,"Nutrição","23931953"
2003,"Nutrição e Alimentação Animal","132272564"
2003,"Nutrição e Crescimento Vegetal","144905"
2003,"Nutrição Florestal","1573572"
2003,"Obras de Terra e Enrocamento","1573572"
2003,"Oceanografia","8732481"
2003,"Oceanografia Biológica","84463574"
2003,"Oceanografia Física","22737322"
2003,"Oceanografia Geológica","19364168"
2003,"Oceanografia Química","16707385"
2003,"Odontologia","48785779"
2003,"Odontologia Social e Preventiva","12566746"
2003,"Odontopediatria","12247620"
2003,"Oftalmologia","2415705"
2003,"Óleos","120755"
2003,"Operações Características de Processos Bioquímicos","242939"
2003,"Operações de Separação e Mistura","6482160"
2003,"Operações de Transportes","9281454"
2003,"Operações Industriais e Equipamentos para Engenharia Química","46813479"
2003,"Ordenamento Florestal","41202"
2003,"Organização Editorial de Jornais","44371"
2003,"Organização Industrial e  Estudos Industriais","1465714"
2003,"Organizações Públicas","93456"
2003,"Orientação e Aconselhamento","1479749"
2003,"Ortodontia","1863380"
2003,"Ortopedia","120755"
2003,"Ótica","6516144"
2003,"Outra","96604"
2003,"Outras Literaturas Vernáculas","28109015"
2003,"Outras Sociologias Específicas","139557064"
2003,"Paisagismo","1695166"
2003,"Paleobotânica","1235425"
2003,"Paleontologia Estratigráfica","15671687"
2003,"Paleozoologia","3495775"
2003,"Palinologia","3740817"
2003,"Papéis e Estruturas Sociais; Indivíduo","1233158"
2003,"Papel e Celulose","4206732"
2003,"Parasitologia","37910444"
2003,"Pastagem e Forragicultura","61310665"
2003,"Patologia Animal","46758024"
2003,"Patologia Aviária","1351311"
2003,"Patologia Clínica Animal","354401"
2003,"Pavimentos","41202"
2003,"Pediatria","5925253"
2003,"Pedologia","120755"
2003,"Periodontia","5602177"
2003,"Pesquisa Mineral","7726860"
2003,"Pesquisa Operacional","47476134"
2003,"Petróleo e Petroquímica","3992765"
2003,"Petrologia","2871957"
2003,"Pintura","48301"
2003,"Piscicultura","4193710"
2003,"Planejamento Ambiental e Comportamento Humano","2421341"
2003,"Planejamento de Experimentos","1358994"
2003,"Planejamento de Transportes","30530136"
2003,"Planejamento e Avaliação Educacional","12278733"
2003,"Planejamento e Projeto do Espaço Urbano","1507485"
2003,"Planejamento e Projetos da Edificação","2756718"
2003,"Planejamento Educacional","144904"
2003,"Planejamento Institucional","1866158"
2003,"Planejamento Integrado dos Recursos Hídricos","8309739"
2003,"Planejamento Urbano e Regional","30371036"
2003,"Planejamento, Projeto e Controle de Sistemas de Produção","2496784"
2003,"Pneumologia","1986938"
2003,"Polímeros","8910928"
2003,"Polímeros e Colóides","11302630"
2003,"Polímeros, Aplicações","39295757"
2003,"Política e Planejamento Governamentais","507164"
2003,"Política Educacional","4919156"
2003,"Política Externa do Brasil","1646024"
2003,"Política Fiscal do Brasil","354968"
2003,"Política Internacional","40965280"
2003,"Política Pública e População","1280979"
2003,"Política Urbana","1770410"
2003,"Políticas Públicas","26465519"
2003,"Pré-Processamento de Produtos Agrícolas","566873"
2003,"Princípios Variacionais e Métodos Numéricos","3337944"
2003,"Probabilidade","12093117"
2003,"Probabilidade e Estatística","3952876"
2003,"Probabilidade e Estatística Aplicadas","16704110"
2003,"Processamento de Sinais Biológicos","463326"
2003,"Processamento Gráfico (Graphics)","4712584"
2003,"Processamento Mecânico da Madeira","41202"
2003,"Processos Bioquímicos","9049574"
2003,"Processos Cognitivos e Atencionais","10071"
2003,"Processos Construtivos","2692678"
2003,"Processos da Comunicação","41202"
2003,"Processos de Aprendizagem, Memória e Motivação","2860447"
2003,"Processos de Colisão e Interações de Átomos e Moléculas","3539084"
2003,"Processos de Fabricação","45139373"
2003,"Processos de Fabricação, Seleção Econômica","2753273"
2003,"Processos de Trabalho","507164"
2003,"Processos Estocásticos Especiais","2527377"
2003,"Processos Grupais e de Comunicação","2483443"
2003,"Processos Industriais de Engenharia Química","83931593"
2003,"Processos Inorgânicos","1573572"
2003,"Processos Markovianos","1509548"
2003,"Processos Orgânicos","93456"
2003,"Processos Perceptuais e Cognitivos; Desenvolvimento","1980193"
2003,"Processos Perceptuais e Motores","9216242"
2003,"Processos Psico-Fisiológicos","2571121"
2003,"Processos Simplificados de Tratamento de Águas","203278"
2003,"Produção Animal","77635836"
2003,"Produção de Mudas","1387296"
2003,"Produção de Radioisótopos","1573572"
2003,"Produção e Beneficiamento de Sementes","3682933"
2003,"Produtos Naturais","4841471"
2003,"Programação Linear, Não-Linear, Mista e Dinâmica","206010"
2003,"Programação Visual","120755"
2003,"Programas de Atendimento Comunitário","3824574"
2003,"Projeções","82404"
2003,"Projeto de Arquitetura e Urbanismo","10966554"
2003,"Projeto de Estruturas Aeroespaciais","162759"
2003,"Projeto de Navios e de Sistemas Oceânicos","1282260"
2003,"Projetos de Máquinas","24710009"
2003,"Prop. Óticas e Espectrosc. da Mat. Condens; Outras Inter. da Mat. com Rad. e Part.","8365272"
2003,"Propriedades de Núcleos Específicos","15142"
2003,"Propriedades de Partículas Específicas e Ressonâncias","233511"
2003,"Propriedades de Transportes de Matéria Condensada (Não Eletrônica)","1264856"
2003,"Propriedades Físicas das Rochas","24500"
2003,"Propriedades Físicas dos Metais e Ligas","1030612"
2003,"Propriedades Mecânicas dos Metais e Ligas","2113364"
2003,"Propriedades Térmicas da Matéria Condensada","2149178"
2003,"Propulsão Aeroespacial","10215393"
2003,"Prospecção Mineral","155101"
2003,"Proteção Florestal","44371"
2003,"Proteínas","9936447"
2003,"Protozoologia de Parasitos","56792962"
2003,"Protozoologia Parasitária Animal","1842928"
2003,"Protozoologia Parasitária Humana","9998323"
2003,"Psicobiologia","5894836"
2003,"Psicolingüística","14422746"
2003,"Psicologia","71777608"
2003,"Psicologia Cognitiva","27407859"
2003,"Psicologia Comparativa","5156073"
2003,"Psicologia do Desenvolvimento Humano","74617396"
2003,"Psicologia do Ensino e da Aprendizagem","11136201"
2003,"Psicologia do Trabalho e Organizacional","11579842"
2003,"Psicologia Educacional","12485502"
2003,"Psicologia Experimental","48833349"
2003,"Psicologia Fisiológica","7577458"
2003,"Psicologia Social","74025249"
2003,"Psiquiatria","16247392"
2003,"Qualidade do Ar, das Águas e do Solo","72452"
2003,"Quasares","88742"
2003,"Química","34274883"
2003,"Química Analítica","205165883"
2003,"Química Bio-Inorgânica","10905534"
2003,"Química da Atmosfera","1707057"
2003,"Química de Interfaces","4223358"
2003,"Química de Macromoléculas","110973796"
2003,"Química do Estado Condensado","10503286"
2003,"Química do Solo","349194"
2003,"Química dos Produtos Naturais","49572779"
2003,"Química Inorgânica","117149352"
2003,"Química Orgânica","252571958"
2003,"Química Sanitária","120755"
2003,"Química Teórica","22000975"
2003,"Química, Física, Fisico-Química e Bioquímica dos Alim. e das Mat-Primas Alimentares","5511487"
2003,"Rádio e Televisão","3276010"
2003,"Radiologia e Fotobiologia","17764924"
2003,"Radiologia Médica","4007698"
2003,"Radiologia Odontológica","5688646"
2003,"Reações Específicas e Fenomiologia de Partículas","285563"
2003,"Reações Nucleares e Espalhamento (Reações Específicas)","1494555"
2003,"Reações Nucleares e Espalhamento Geral","228154"
2003,"Reatores Químicos","880321"
2003,"Recobrimentos","2959146"
2003,"Recuperação de Areas Degradadas","3157215"
2003,"Recursos Florestais e Engenharia Florestal","11562747"
2003,"Recursos Hídricos","93405652"
2003,"Recursos Pesqueiros de Águas Interiores","265659"
2003,"Recursos Pesqueiros e Engenharia de Pesca","676222"
2003,"Recursos Pesqueiros Marinhos","4136104"
2003,"Regressão e Correlação","15142"
2003,"Relações do Comércio; Política Comercial; Integração Econômica","133113"
2003,"Relações Intergovernamentais","139412"
2003,"Relações Internacionais","338111"
2003,"Relações Internacionais, Bilaterais e Multilaterais","88742"
2003,"Relações Públicas e Propaganda","434712"
2003,"Relatividade e Gravitação","4882092"
2003,"Representação da Informação","193207"
2003,"Reprodução Animal","60690278"
2003,"Reprodução Vegetal","82404"
2003,"Residuos Sólidos, Domésticos e Industriais","3766110"
2003,"Resinas de Madeiras","41202"
2003,"Ressonância Mag. e Relax. na Mat. Condens; Efeitos Mosbauer; Corr. Ang. Pertubada","2268439"
2003,"Reumatologia","2416006"
2003,"Robotização","924150"
2003,"Rodovias; Projeto e Construção","221816"
2003,"Saneamento Ambiental","49298259"
2003,"Saneamento Aplicado a Saúde do Homem","85573"
2003,"Saneamento Básico","6450652"
2003,"Satélites e Outros Dispositivos Aeroespaciais","186912"
2003,"Saúde Animal (Programas Sanitários)","41202"
2003,"Saúde Coletiva","45486151"
2003,"Saúde Materno-Infantil","31763306"
2003,"Saúde Pública","82117727"
2003,"Sedimentologia","1577836"
2003,"Sedimentologia Marinha","2782386"
2003,"Segurança, Localização e Licenciamento de Reatores","88742"
2003,"Sementes Florestais","1211333"
2003,"Sensoriamento Remoto","12815946"
2003,"Sensoriamento Remoto da Atmosfera","261572"
2003,"Separação","6150315"
2003,"Séries Temporais","293507"
2003,"Serviço Social","35971107"
2003,"Serviço Social Aplicado","39325064"
2003,"Serviço Social da Saúde","209179"
2003,"Serviço Social do Menor",NULL
2003,"Serviço Social do Trabalho","773867"
2003,"Serviços Urbanos e Regionais","4893178"
2003,"Silvicultura","31348373"
2003,"Síntese Orgânica","17822032"
2003,"Sismologia","44371"
2003,"Sistemas Aeroespaciais","1224950"
2003,"Sistemas de Computação","145205180"
2003,"Sistemas de Informação","6312828"
2003,"Sistemas de Telecomunicações","8601828"
2003,"Sistemas Dinâmicos","29082777"
2003,"Sistemas Elétricos de Potência","91621935"
2003,"Sistemas Eletrônicos de Medida e de Controle","161957"
2003,"Sistemas Governamentais Comparados","1220485"
2003,"Sociolingüística e Dialetologia","13554037"
2003,"Sociologia","108701360"
2003,"Sociologia da Educação","6915412"
2003,"Sociologia da Saúde","4605897"
2003,"Sociologia do Conhecimento","9244757"
2003,"Sociologia do Desenvolvimento","10045043"
2003,"Sociologia Jurídica","1738380"
2003,"Sociologia Rural","22540254"
2003,"Sociologia Urbana","20319585"
2003,"Software Básico","1712727"
2003,"Soldagem","3315974"
2003,"Solos Florestais","323914"
2003,"Supercondutividade","8102805"
2003,"Superfícies e Interfaces; Películas e Filamentos","4718099"
2003,"Taxonomia de Criptógamos","5909342"
2003,"Taxonomia de Fanerógamos","12181005"
2003,"Taxonomia dos Grupos Recentes","132817650"
2003,"Taxonomia Vegetal","53578096"
2003,"Teatro","6954528"
2003,"Técnicas Avançadas de Tratamento de Águas","5558811"
2003,"Técnicas Convencionais de Tratamento de Águas","612196"
2003,"Técnicas de Análise e Avaliação Urbana e Regional","44371"
2003,"Técnicas de Recuperação de Informação","123606"
2003,"Técnicas e Operações Florestais","6825532"
2003,"Tecnologia das Bebidas","1458287"
2003,"Tecnologia de Alimentos","43177220"
2003,"Tecnologia de Alimentos Dietéticos e Nutricionais","269872"
2003,"Tecnologia de Arquitetura e Urbanismo","12950627"
2003,"Tecnologia de Celulose e Papel","551469"
2003,"Tecnologia de Chapas","41202"
2003,"Tecnologia de Construção Naval e de Sistemas Oceânicos","1843108"
2003,"Tecnologia de Produtos de Origem Animal","1642143"
2003,"Tecnologia de Produtos de Origem Vegetal","1984023"
2003,"Tecnologia dos Reatores","17619316"
2003,"Tecnologia e Problemas Sanitários de Irrigação","88742"
2003,"Tecnologia e Utilização de Produtos Florestais","18162707"
2003,"Tecnologia Educacional","3456149"
2003,"Tecnologia Química","31341043"
2003,"Telecomunicações","115419639"
2003,"Teleinformática","12720751"
2003,"Tendência Populacional","20284"
2003,"Teologia","22960475"
2003,"Teologia Prática","5352204"
2003,"Teologia Sistemática","9836265"
2003,"Teoria Antropológica","26528960"
2003,"Teoria da Arte","1102938"
2003,"Teoria da Classificação","130578"
2003,"Teoria da Computação","42066635"
2003,"Teoria da Comunicação","30773825"
2003,"Teoria da Informação","1827619"
2003,"Teoria da Urbanização","88742"
2003,"Teoria das Folheações","1542691"
2003,"Teoria das Singularidades e Teoria das Catástrofes","59513"
2003,"Teoria do Direito","3691890"
2003,"Teoria do Estado","319665"
2003,"Teoria do Planejamento Urbano e Regional","25213"
2003,"Teoria dos Grafos","3623058"
2003,"Teoria e Análise Lingüística","84341975"
2003,"Teoria e Ética do Jornalismo","735292"
2003,"Teoria e Filosofia da História","9038705"
2003,"Teoria e Método em Arqueologia","2952179"
2003,"Teoria e Política de Planejamento Econômico","15142"
2003,"Teoria Econômica","13216712"
2003,"Teoria Eletromagnetica, Microondas, Propagação de Ondas, Antenas","7087474"
2003,"Teoria Geral da Economia","747974"
2003,"Teoria Geral de Partículas e Campos","4253606"
2003,"Teoria Geral do Direito","579616"
2003,"Teoria Geral do Processo","652068"
2003,"Teoria Geral e Processos Estocásticos","72453"
2003,"Teoria Literária","95143208"
2003,"Teoria Monetária e Financeira",NULL
2003,"Teoria Política","24551024"
2003,"Teoria Política Contemporânea","389243"
2003,"Teoria Política Moderna","1667028"
2003,"Teoria Sociológica","362260"
2003,"Teorias Específicas e Modelos de Interação; Sistemática de Partículas; Raios Cósmicos","2298653"
2003,"Termodinâmica","2810434"
2003,"Têxteis","144904"
2003,"Tópicos Específicos de Educação","70764827"
2003,"Topologia Algébrica","144904"
2003,"Topologia das Variedades","1583643"
2003,"Toxicologia","12783754"
2003,"Toxicologia Animal","289808"
2003,"Trajetórias e Órbitas","54442"
2003,"Transdutores para Aplicações Biomédicas","735292"
